CustomerID,Age,Tenure_Months,ContractType,InternetService,TechSupport,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,Churn
CUST1709,61.0,26,Month-to-month,Fiber optic,Yes,Credit card,101.7,2669.12,1,Yes
CUST1676,27.0,14,Month-to-month,DSL,No,Bank transfer,68.52,1028.97,0,Yes
CUST2378,66.0,45,One year,Fiber optic,No,Bank transfer,60.43,2821.02,0,No
CUST1780,53.0,23,Month-to-month,DSL,Yes,Credit card,110.72,2538.19,1,Yes
CUST1424,52.0,43,Month-to-month,Fiber optic,Yes,Mailed check,99.25,4311.69,3,No
CUST1292,69.0,69,Month-to-month,DSL,No,Bank transfer,76.31,5245.75,2,No
CUST2065,48.0,14,Two year,No,Yes,Electronic check,105.63,1569.66,1,No
CUST2792,29.0,38,One year,DSL,Yes,Electronic check,53.86,2030.53,0,No
CUST1329,19.0,41,One year,No,Yes,Electronic check,66.55,2692.41,0,Yes
CUST1429,24.0,21,One year,DSL,No,Credit card,18.0,450.32,0,No
CUST2012,61.0,33,Month-to-month,No,Yes,Credit card,86.3,2876.94,3,No
CUST1079,53.0,12,One year,No,No,Mailed check,33.08,403.82,3,No
CUST2052,47.0,46,Month-to-month,DSL,No,Mailed check,56.4,2626.95,4,Yes
CUST1937,67.0,14,One year,DSL,No,Mailed check,83.5,1064.7,1,No
CUST1834,40.0,63,One year,Fiber optic,No,Credit card,18.0,1116.75,1,No
CUST1749,35.0,33,Month-to-month,DSL,No,Mailed check,54.65,1818.92,1,Yes
CUST1890,68.0,36,Month-to-month,DSL,No,Mailed check,29.29,1046.63,2,Yes
CUST1254,65.0,12,Month-to-month,DSL,No,Credit card,57.79,695.01,0,Yes
CUST2813,45.0,53,Month-to-month,Fiber optic,No,Credit card,102.66,5454.87,3,No
CUST2482,19.0,59,Two year,DSL,Yes,Bank transfer,27.92,1665.46,2,No
CUST2960,34.0,54,Month-to-month,No,No,Electronic check,63.42,3453.9,5,Yes
CUST2407,25.0,4,One year,DSL,Yes,Electronic check,93.94,426.7,0,Yes
CUST2337,43.0,49,Two year,DSL,Yes,Electronic check,83.6,4123.3,1,No
CUST2108,23.0,29,Month-to-month,DSL,No,Mailed check,60.6,1850.61,2,No
CUST1136,44.0,13,One year,No,No,Electronic check,117.46,1498.15,3,Yes
CUST2135,67.0,19,Two year,No,No,Bank transfer,76.29,1536.06,3,No
CUST2218,50.0,63,Month-to-month,Fiber optic,Yes,Bank transfer,76.85,4827.43,5,Yes
CUST1852,57.0,35,One year,DSL,No,Electronic check,49.5,1697.55,4,No
CUST2202,,63,Month-to-month,No,No,Electronic check,65.19,4090.34,4,No
CUST2887,47.0,40,Two year,Fiber optic,No,Mailed check,71.41,2845.68,3,No
CUST1723,25.0,29,Month-to-month,No,No,Bank transfer,74.71,2156.22,2,Yes
CUST1859,43.0,13,Two year,Fiber optic,No,Bank transfer,65.7,793.42,4,No
CUST1969,43.0,46,Month-to-month,No,Yes,Credit card,81.69,3710.39,0,No
CUST1496,42.0,65,Two year,Fiber optic,No,Bank transfer,69.57,4548.14,4,Yes
CUST1950,58.0,41,Month-to-month,DSL,No,Mailed check,83.86,3436.42,3,No
CUST1805,50.0,44,Month-to-month,Fiber optic,No,Mailed check,72.48,3185.63,0,No
CUST1129,40.0,39,Month-to-month,No,No,Bank transfer,66.18,15336.1540462866,1,Yes
CUST1337,31.0,0,Two year,No,No,Credit card,61.68,0.0,5,Yes
CUST2998,24.0,6,One year,Fiber optic,Yes,Credit card,97.71,504.82,1,Yes
CUST1608,66.0,47,One year,Fiber optic,No,Mailed check,54.63,2588.54,1,No
CUST2148,28.0,53,Month-to-month,DSL,Yes,Mailed check,56.35,2850.21,4,No
CUST1195,69.0,50,Two year,DSL,Yes,Credit card,71.95,3526.59,2,No
CUST2250,57.0,14,Month-to-month,DSL,Yes,Credit card,49.36,,1,Yes
CUST2292,54.0,59,Two year,DSL,No,Electronic check,104.26,6042.07,2,No
CUST2979,42.0,48,Month-to-month,Fiber optic,No,Electronic check,22.83,1148.65,0,Yes
CUST1909,41.0,48,One year,No,No,Electronic check,52.76,2565.52,0,Yes
CUST1584,43.0,59,Month-to-month,Fiber optic,No,Electronic check,79.69,4732.05,1,Yes
CUST1103,24.0,6,Month-to-month,DSL,No,Electronic check,74.72,380.04,2,Yes
CUST2850,60.0,46,One year,Fiber optic,No,Credit card,79.02,3656.5,2,Yes
CUST2869,56.0,23,Two year,DSL,Yes,Bank transfer,79.01,1856.18,1,No
CUST1719,67.0,62,Two year,DSL,Yes,Credit card,21.81,1290.12,0,No
CUST1884,67.0,56,Month-to-month,No,No,Credit card,70.48,3949.38,0,No
CUST1776,45.0,2,Month-to-month,No,No,Bank transfer,90.91,184.02,3,Yes
CUST2569,26.0,63,Two year,DSL,Yes,Credit card,68.65,4295.89,2,No
CUST1849,21.0,56,One year,Fiber optic,No,Mailed check,63.31,3577.41,5,No
CUST1894,50.0,60,Month-to-month,Fiber optic,No,Credit card,60.86,3720.92,1,Yes
CUST1227,66.0,7,Month-to-month,Fiber optic,Yes,Bank transfer,82.8,528.26,3,No
CUST2883,52.0,22,Month-to-month,DSL,Yes,Bank transfer,29.59,646.56,2,No
CUST2325,68.0,10,Month-to-month,No,No,Electronic check,25.37,227.33,1,Yes
CUST2299,68.0,62,Month-to-month,Fiber optic,Yes,Mailed check,85.6,5359.02,0,No
CUST1126,51.0,11,Two year,Fiber optic,,Mailed check,46.96,432.58,2,Yes
CUST1405,49.0,12,One year,DSL,Yes,Mailed check,85.46,1101.28,5,No
CUST1775,67.0,13,One year,No,No,Electronic check,44.15,553.61,1,No
CUST1821,58.0,2,Month-to-month,Fiber optic,No,Electronic check,61.08,,5,Yes
CUST1711,44.0,22,One year,Fiber optic,Yes,Electronic check,47.71,1031.78,1,No
CUST2891,49.0,69,Month-to-month,Fiber optic,No,Mailed check,52.94,3703.57,2,No
CUST2060,48.0,3,One year,No,No,Bank transfer,107.98,312.01,2,Yes
CUST2163,59.0,54,Month-to-month,DSL,No,Mailed check,65.97,3464.29,3,No
CUST1303,52.0,67,One year,DSL,No,Bank transfer,25.33,1695.91,2,No
CUST1267,36.0,48,Two year,DSL,Yes,Mailed check,82.25,3968.81,1,No
CUST2557,36.0,33,Month-to-month,Fiber optic,No,Mailed check,99.46,3235.56,2,No
CUST1545,62.0,55,One year,Fiber optic,No,Credit card,56.54,3074.64,3,No
CUST1212,49.0,51,Month-to-month,DSL,Yes,Credit card,66.12,3311.3,3,No
CUST1896,32.0,32,Month-to-month,No,No,Mailed check,64.54,2009.73,3,Yes
CUST2492,46.0,3,Month-to-month,No,Yes,Credit card,96.82,298.43,2,Yes
CUST2222,64.0,45,Two year,DSL,No,Mailed check,103.01,4642.15,0,No
CUST1916,60.0,21,Month-to-month,Fiber optic,Yes,Credit card,74.37,1563.84,3,Yes
CUST2551,39.0,62,One year,DSL,No,Bank transfer,122.26,7590.8,1,No
CUST1675,26.0,9,Month-to-month,Fiber optic,Yes,Electronic check,49.69,461.53,0,Yes
CUST2289,40.0,44,One year,Fiber optic,Yes,Bank transfer,49.67,2131.18,1,Yes
CUST1814,42.0,46,One year,Fiber optic,No,Mailed check,68.89,3210.93,3,Yes
CUST2265,50.0,26,Month-to-month,No,No,Bank transfer,70.86,1828.93,4,Yes
CUST1342,24.0,21,One year,Fiber optic,Yes,Credit card,32.35,749.16,3,No
CUST1549,33.0,61,One year,No,,Bank transfer,71.0,4373.3,2,No
CUST2410,20.0,40,Month-to-month,DSL,No,Credit card,74.47,2953.35,1,No
CUST2214,19.0,54,Month-to-month,Fiber optic,No,Electronic check,39.84,2086.34,1,Yes
CUST1966,60.0,71,One year,No,Yes,Mailed check,30.77,2210.93,0,No
CUST2230,22.0,11,Month-to-month,Fiber optic,Yes,Credit card,58.07,605.3,1,Yes
CUST1295,18.0,20,Month-to-month,Fiber optic,No,Credit card,73.76,1477.72,2,Yes
CUST1695,65.0,20,One year,DSL,Yes,Mailed check,64.62,,2,No
CUST2452,19.0,9,Two year,DSL,No,Credit card,85.27,710.99,0,Yes
CUST1073,46.0,2,Month-to-month,DSL,No,Credit card,47.1,69.57,1,No
CUST1605,26.0,0,One year,No,No,Mailed check,46.81,27.74,2,Yes
CUST1104,26.0,48,Two year,Fiber optic,No,Electronic check,42.37,2051.79,2,No
CUST1645,31.0,50,One year,No,No,Mailed check,23.42,1238.07,0,No
CUST2404,20.0,11,Two year,Fiber optic,Yes,Credit card,38.39,398.28,2,Yes
CUST2967,54.0,17,Month-to-month,DSL,No,Mailed check,92.79,1539.54,3,Yes
CUST2040,43.0,21,Month-to-month,DSL,Yes,Mailed check,62.27,1300.83,2,No
CUST1439,68.0,54,Month-to-month,Fiber optic,No,Credit card,70.15,3820.48,2,Yes
CUST2019,27.0,59,One year,No,No,Bank transfer,57.21,3283.87,4,No
CUST1091,35.0,69,One year,Fiber optic,Yes,Mailed check,104.42,7137.81,2,No
CUST2112,40.0,51,Two year,Fiber optic,No,Mailed check,64.96,3331.72,2,Yes
CUST2758,64.0,5,One year,Fiber optic,No,Mailed check,56.35,263.37,2,Yes
CUST1908,37.0,38,Two year,No,No,Bank transfer,83.77,3167.42,3,No
CUST2474,49.0,24,Two year,Fiber optic,No,Mailed check,52.99,1218.27,3,Yes
CUST1102,42.0,62,Month-to-month,No,No,Bank transfer,58.51,3592.8,3,No
CUST1238,61.0,47,Two year,Fiber optic,Yes,Bank transfer,58.3,2699.67,2,No
CUST2705,22.0,43,Two year,DSL,Yes,Mailed check,80.16,3457.7,3,Yes
CUST1942,35.0,27,Month-to-month,DSL,No,Bank transfer,40.51,1051.29,0,Yes
CUST2270,61.0,39,Month-to-month,No,No,Credit card,52.69,2029.22,1,No
CUST1938,68.0,13,One year,No,No,Electronic check,87.52,1177.57,1,Yes
CUST2695,46.0,31,Month-to-month,Fiber optic,No,Mailed check,81.35,2528.55,1,No
CUST2181,64.0,5,Month-to-month,DSL,No,Electronic check,66.58,383.16,4,Yes
CUST2503,58.0,65,Month-to-month,Fiber optic,Yes,Credit card,78.67,5073.7,0,No
CUST1005,25.0,2,Month-to-month,DSL,No,Electronic check,95.25,146.02,0,Yes
CUST2818,57.0,70,Two year,No,Yes,Credit card,45.54,3163.38,0,No
CUST1965,47.0,35,Month-to-month,DSL,No,Electronic check,57.79,2096.6,3,Yes
CUST1018,19.0,71,Month-to-month,DSL,Yes,Bank transfer,43.61,3052.6,1,No
CUST2430,48.0,46,One year,DSL,No,Electronic check,60.75,2804.7,1,No
CUST1121,45.0,35,Month-to-month,Fiber optic,Yes,Credit card,65.14,2249.5,1,Yes
CUST1661,62.0,40,Two year,Fiber optic,No,Electronic check,72.47,2795.77,1,No
CUST2830,50.0,25,Month-to-month,No,No,Bank transfer,67.13,1634.24,3,Yes
CUST1274,57.0,8,Month-to-month,Fiber optic,No,Mailed check,93.96,803.23,1,Yes
CUST1433,18.0,68,One year,Fiber optic,No,Mailed check,75.23,5127.15,3,No
CUST1811,28.0,46,Month-to-month,DSL,No,Mailed check,56.5,2662.9,2,No
CUST2300,57.0,22,Month-to-month,DSL,Yes,Bank transfer,80.92,1818.09,3,No
CUST2335,60.0,30,One year,No,No,Electronic check,47.3,1402.4,3,Yes
CUST2870,19.0,26,One year,DSL,No,Credit card,74.41,1945.22,3,No
CUST2893,45.0,9,Month-to-month,DSL,Yes,Bank transfer,33.36,220.34,2,Yes
CUST2570,57.0,28,Month-to-month,Fiber optic,Yes,Electronic check,82.61,2330.64,0,Yes
CUST1181,23.0,5,One year,Fiber optic,No,Bank transfer,114.81,563.5,1,Yes
CUST1184,61.0,1,Month-to-month,DSL,Yes,Credit card,114.16,203.22,1,No
CUST1406,64.0,48,Month-to-month,DSL,Yes,Bank transfer,72.9,3522.41,2,No
CUST1865,61.0,44,Month-to-month,Fiber optic,Yes,Electronic check,112.95,5081.83,0,Yes
CUST2630,24.0,6,Month-to-month,No,No,Mailed check,117.68,716.49,1,No
CUST1520,69.0,67,Month-to-month,No,No,Credit card,87.03,5883.08,0,Yes
CUST2003,42.0,27,Month-to-month,Fiber optic,No,Mailed check,75.07,2014.51,3,Yes
CUST1380,52.0,24,Month-to-month,DSL,No,Electronic check,44.71,993.65,1,Yes
CUST2434,27.0,47,Two year,No,No,Electronic check,84.81,3935.48,3,No
CUST2658,20.0,9,Month-to-month,No,Yes,Electronic check,63.76,561.71,5,Yes
CUST2393,63.0,7,Month-to-month,No,No,Electronic check,44.65,299.59,1,Yes
CUST2424,33.0,14,Month-to-month,Fiber optic,Yes,Mailed check,66.32,908.67,0,Yes
CUST2612,35.0,27,One year,Fiber optic,No,Electronic check,71.91,1948.03,2,Yes
CUST1427,41.0,29,Month-to-month,Fiber optic,Yes,Bank transfer,69.31,1996.58,1,Yes
CUST1078,27.0,11,Month-to-month,Fiber optic,No,Mailed check,67.76,709.75,2,Yes
CUST2597,64.0,20,Two year,Fiber optic,No,Credit card,52.73,1056.83,1,Yes
CUST2009,56.0,67,Two year,No,No,Mailed check,68.01,4511.17,1,No
CUST2975,32.0,3,Month-to-month,DSL,No,Mailed check,51.33,61.51,1,Yes
CUST2661,57.0,2,Two year,DSL,No,Electronic check,51.15,135.18,0,Yes
CUST1607,52.0,59,Month-to-month,No,Yes,Credit card,49.23,2903.12,2,Yes
CUST2889,27.0,59,Month-to-month,No,No,Credit card,83.28,4894.33,1,Yes
CUST2995,63.0,21,One year,No,No,Credit card,109.53,2307.77,3,Yes
CUST2825,51.0,52,Month-to-month,No,No,Mailed check,32.27,1730.74,0,No
CUST2057,26.0,71,One year,Fiber optic,Yes,Electronic check,18.0,1336.87,2,No
CUST2440,65.0,37,One year,DSL,Yes,Credit card,57.96,2156.96,3,No
CUST2514,38.0,33,One year,DSL,Yes,Bank transfer,21.78,763.88,0,Yes
CUST2585,68.0,55,Two year,DSL,No,Electronic check,84.75,4716.68,4,No
CUST2091,37.0,47,Month-to-month,No,Yes,Credit card,80.04,3691.13,4,Yes
CUST2560,60.0,25,Month-to-month,Fiber optic,No,Electronic check,93.75,2371.74,2,Yes
CUST2101,54.0,46,One year,DSL,No,Mailed check,68.86,3127.16,4,No
CUST2129,52.0,10,Month-to-month,DSL,No,Credit card,112.16,1153.79,2,Yes
CUST2235,62.0,7,Month-to-month,Fiber optic,Yes,Bank transfer,100.42,719.27,4,Yes
CUST2768,35.0,67,Two year,No,No,Bank transfer,84.79,5706.96,1,No
CUST1958,62.0,68,Two year,DSL,Yes,Electronic check,55.65,3746.85,0,No
CUST2662,43.0,16,Two year,DSL,Yes,Credit card,99.65,1648.94,2,No
CUST1559,52.0,37,Month-to-month,Fiber optic,Yes,Electronic check,74.52,2727.09,4,Yes
CUST1846,68.0,45,Month-to-month,No,Yes,Electronic check,18.72,847.3,0,Yes
CUST2748,27.0,20,One year,Fiber optic,Yes,Bank transfer,110.14,2242.0,0,No
CUST1690,46.0,31,Month-to-month,No,No,Mailed check,55.79,1763.52,2,Yes
CUST2519,57.0,26,Month-to-month,No,No,Electronic check,73.12,1879.61,2,Yes
CUST2941,34.0,35,One year,DSL,Yes,Electronic check,99.07,3494.02,2,Yes
CUST2868,29.0,66,Month-to-month,Fiber optic,Yes,Credit card,51.56,3392.11,3,No
CUST1436,33.0,54,Month-to-month,Fiber optic,No,Credit card,71.26,3802.18,1,Yes
CUST1490,18.0,6,One year,DSL,Yes,Mailed check,74.42,490.98,1,No
CUST1674,29.0,10,One year,Fiber optic,Yes,Credit card,79.78,873.74,2,Yes
CUST2894,32.0,39,Month-to-month,No,No,Mailed check,54.73,2166.25,0,No
CUST2629,39.0,7,Month-to-month,No,No,Credit card,101.2,798.27,4,Yes
CUST2387,56.0,10,Two year,Fiber optic,No,Credit card,94.76,919.68,4,Yes
CUST1069,19.0,5,Month-to-month,DSL,No,Electronic check,18.0,40.06,2,Yes
CUST2572,18.0,10,One year,No,Yes,Electronic check,59.65,556.34,1,No
CUST1808,49.0,69,Month-to-month,DSL,No,Credit card,66.98,4546.16,2,Yes
CUST2184,57.0,64,Month-to-month,DSL,Yes,Mailed check,41.3,2719.44,1,No
CUST1011,28.0,16,Two year,DSL,Yes,Bank transfer,19.04,405.12,1,No
CUST1144,18.0,13,Month-to-month,Fiber optic,No,Mailed check,62.1,888.34,1,No
CUST1917,65.0,56,Month-to-month,Fiber optic,No,Electronic check,54.9,3010.18,1,No
CUST2541,57.0,51,Month-to-month,No,Yes,Bank transfer,63.53,3150.95,3,No
CUST2451,59.0,53,Month-to-month,Fiber optic,No,Credit card,84.54,4388.21,6,Yes
CUST1639,58.0,30,Month-to-month,Fiber optic,No,Mailed check,114.21,3367.82,0,Yes
CUST1176,39.0,36,Month-to-month,Fiber optic,Yes,Electronic check,78.33,2851.74,1,No
CUST1994,,45,One year,DSL,Yes,Bank transfer,19.79,1029.64,3,No
CUST1440,40.0,15,Month-to-month,DSL,No,Credit card,135.93,2091.18,1,No
CUST1521,22.0,44,Month-to-month,DSL,,Credit card,62.17,2644.05,3,No
CUST2983,32.0,26,Two year,DSL,No,Electronic check,35.55,806.41,1,No
CUST2945,56.0,69,Month-to-month,No,No,Bank transfer,76.97,5383.45,5,No
CUST2712,47.0,31,One year,DSL,Yes,Electronic check,131.4,4031.32,2,No
CUST2004,54.0,58,Month-to-month,Fiber optic,Yes,Bank transfer,88.31,5102.51,2,Yes
CUST2255,64.0,28,Two year,No,Yes,Electronic check,18.0,539.45,1,Yes
CUST2234,29.0,68,Two year,Fiber optic,Yes,Mailed check,66.78,4467.2,1,No
CUST2664,61.0,53,Month-to-month,Fiber optic,No,Electronic check,60.73,3242.86,3,No
CUST1143,20.0,59,Two year,DSL,No,Bank transfer,76.31,4532.12,5,Yes
CUST1753,31.0,69,Two year,Fiber optic,No,Electronic check,68.94,4711.58,0,No
CUST1519,63.0,24,Two year,DSL,No,Bank transfer,38.44,889.12,1,No
CUST1613,66.0,20,One year,Fiber optic,Yes,Credit card,77.97,1549.53,3,Yes
CUST2322,34.0,17,One year,Fiber optic,No,Electronic check,97.33,,2,Yes
CUST1822,52.0,69,Two year,Fiber optic,No,Credit card,68.49,4772.18,3,No
CUST1428,30.0,7,One year,Fiber optic,Yes,Mailed check,90.35,659.48,2,Yes
CUST1612,35.0,59,Month-to-month,No,No,Credit card,49.09,2881.77,5,No
CUST2505,51.0,16,Month-to-month,DSL,No,Mailed check,77.55,1290.45,1,Yes
CUST2032,66.0,33,Month-to-month,DSL,No,Credit card,36.52,1197.92,0,No
CUST1156,68.0,44,One year,Fiber optic,No,Electronic check,81.97,3649.94,4,Yes
CUST1539,48.0,33,One year,DSL,No,Bank transfer,63.48,2011.59,1,Yes
CUST2530,63.0,18,Month-to-month,DSL,No,Bank transfer,55.09,1010.41,2,Yes
CUST2460,47.0,55,One year,Fiber optic,No,Electronic check,97.7,5351.61,6,Yes
CUST2290,18.0,52,Month-to-month,No,No,Electronic check,91.97,4831.69,2,Yes
CUST1461,61.0,13,Month-to-month,DSL,No,Mailed check,62.35,813.78,0,Yes
CUST1576,48.0,38,One year,Fiber optic,No,Bank transfer,23.35,943.24,1,No
CUST2362,46.0,58,Month-to-month,No,No,Bank transfer,28.98,1723.1,4,Yes
CUST1255,33.0,22,One year,Fiber optic,No,Electronic check,31.22,713.21,0,Yes
CUST1979,31.0,2,Month-to-month,Fiber optic,No,Mailed check,94.83,61.56,1,Yes
CUST2185,,56,One year,DSL,Yes,Mailed check,90.14,4979.4,0,No
CUST2006,27.0,68,Two year,DSL,Yes,Mailed check,83.86,5646.23,4,No
CUST2521,29.0,38,Two year,No,No,Mailed check,94.02,3498.74,2,Yes
CUST2689,52.0,56,Month-to-month,DSL,Yes,Bank transfer,113.78,6407.99,2,No
CUST1560,50.0,49,Month-to-month,Fiber optic,Yes,Credit card,55.22,2606.04,2,No
CUST1208,61.0,43,Month-to-month,Fiber optic,No,Mailed check,46.87,2004.42,2,Yes
CUST1910,22.0,16,One year,DSL,No,Electronic check,73.39,1121.43,2,No
CUST2311,69.0,6,Month-to-month,DSL,No,Mailed check,94.51,555.84,2,Yes
CUST1001,69.0,43,Two year,No,No,Mailed check,65.73,2874.43,2,No
CUST2365,46.0,21,Month-to-month,DSL,No,Mailed check,42.57,921.32,3,No
CUST1269,49.0,43,One year,Fiber optic,Yes,Electronic check,81.27,3449.2,2,Yes
CUST1265,43.0,59,Month-to-month,Fiber optic,No,Mailed check,54.69,3216.82,2,No
CUST1914,30.0,4,Two year,Fiber optic,No,Mailed check,34.14,122.2,3,Yes
CUST1230,45.0,45,Month-to-month,Fiber optic,No,Bank transfer,74.33,3264.58,1,Yes
CUST2978,66.0,5,Month-to-month,Fiber optic,No,Bank transfer,88.43,482.99,1,Yes
CUST2119,37.0,7,Two year,Fiber optic,No,Electronic check,113.81,766.41,2,Yes
CUST2973,18.0,33,Month-to-month,Fiber optic,No,Electronic check,64.42,2101.43,6,Yes
CUST1864,18.0,43,Month-to-month,No,No,Mailed check,64.61,2835.53,1,Yes
CUST2066,23.0,62,Month-to-month,Fiber optic,Yes,Mailed check,66.02,4094.49,2,No
CUST1873,32.0,69,Month-to-month,DSL,No,Mailed check,40.35,2710.5,2,Yes
CUST2797,42.0,35,Month-to-month,Fiber optic,No,Bank transfer,69.55,2417.62,3,No
CUST1398,59.0,35,Two year,Fiber optic,Yes,Credit card,53.15,1881.47,2,Yes
CUST2828,30.0,0,Month-to-month,Fiber optic,No,Credit card,60.37,0.0,3,Yes
CUST2652,48.0,45,Two year,Fiber optic,No,Mailed check,89.28,3992.38,0,No
CUST1045,26.0,29,Month-to-month,DSL,Yes,Credit card,77.04,2218.22,2,No
CUST1161,49.0,9,Month-to-month,Fiber optic,No,Mailed check,103.36,1034.32,0,Yes
CUST1991,20.0,8,One year,Fiber optic,No,Electronic check,95.38,771.18,2,Yes
CUST1727,20.0,57,Month-to-month,DSL,Yes,Mailed check,44.87,2566.11,0,No
CUST1629,66.0,42,One year,No,No,Bank transfer,85.92,3586.54,2,No
CUST1288,24.0,43,Month-to-month,Fiber optic,No,Electronic check,96.66,4118.79,1,Yes
CUST2613,42.0,40,Month-to-month,Fiber optic,No,Credit card,114.41,4557.23,1,Yes
CUST2059,68.0,66,One year,Fiber optic,No,Bank transfer,66.73,4395.53,1,No
CUST2957,28.0,62,Month-to-month,DSL,Yes,Credit card,73.97,4600.52,0,No
CUST1575,29.0,57,One year,Fiber optic,No,Mailed check,66.38,3737.38,4,No
CUST1850,18.0,30,Month-to-month,Fiber optic,No,Credit card,70.73,2078.94,5,Yes
CUST2339,67.0,29,Month-to-month,Fiber optic,Yes,Mailed check,59.65,1785.19,2,Yes
CUST1911,51.0,69,Month-to-month,Fiber optic,No,Bank transfer,51.72,3532.07,2,No
CUST2254,40.0,62,Month-to-month,Fiber optic,Yes,Credit card,106.91,6613.49,1,No
CUST2722,26.0,44,One year,Fiber optic,No,Bank transfer,82.53,3646.22,6,No
CUST2877,34.0,3,Month-to-month,DSL,No,Credit card,97.86,310.87,1,Yes
CUST2735,28.0,46,One year,Fiber optic,No,Mailed check,57.62,2654.68,2,No
CUST1932,49.0,6,Two year,No,Yes,Credit card,31.39,284.03,1,No
CUST2100,55.0,18,Month-to-month,DSL,No,Mailed check,78.64,1476.46,2,Yes
CUST2657,51.0,13,Month-to-month,Fiber optic,No,Electronic check,79.24,1035.12,2,Yes
CUST2207,55.0,48,Two year,No,No,Bank transfer,57.9,2804.27,3,No
CUST1247,41.0,47,Two year,Fiber optic,No,Bank transfer,52.82,2449.39,2,Yes
CUST1476,30.0,21,Two year,DSL,Yes,Mailed check,83.68,,2,No
CUST2694,66.0,50,Month-to-month,Fiber optic,,Electronic check,83.6,4132.51,1,Yes
CUST1085,31.0,7,Two year,Fiber optic,Yes,Mailed check,30.64,,2,No
CUST1469,69.0,61,Month-to-month,Fiber optic,Yes,Credit card,56.54,3323.79,3,No
CUST1225,66.0,16,One year,DSL,Yes,Mailed check,62.79,901.21,2,No
CUST1774,25.0,3,Month-to-month,DSL,No,Mailed check,98.86,274.06,2,Yes
CUST1331,33.0,41,Month-to-month,Fiber optic,No,Electronic check,46.57,1901.82,2,Yes
CUST1233,49.0,0,One year,DSL,No,Mailed check,94.33,73.12,4,Yes
CUST1588,27.0,51,Month-to-month,No,Yes,Bank transfer,43.62,2257.38,1,No
CUST1475,33.0,34,Two year,Fiber optic,Yes,Electronic check,79.95,2720.21,2,No
CUST2284,31.0,27,Month-to-month,Fiber optic,No,Bank transfer,39.38,1144.34,3,Yes
CUST2871,49.0,39,One year,DSL,No,Electronic check,44.54,1766.71,1,No
CUST1599,53.0,41,Month-to-month,Fiber optic,Yes,Credit card,54.63,2284.9,5,Yes
CUST1421,46.0,2,Month-to-month,Fiber optic,No,Credit card,80.64,203.44,2,Yes
CUST2711,31.0,14,One year,DSL,No,Mailed check,74.55,1042.49,2,No
CUST1182,45.0,60,Month-to-month,Fiber optic,No,Electronic check,33.57,2069.69,0,No
CUST1988,31.0,69,Month-to-month,No,No,Bank transfer,71.18,4893.61,2,No
CUST2000,52.0,12,Month-to-month,Fiber optic,Yes,Electronic check,91.58,1096.65,6,Yes
CUST2641,35.0,64,One year,Fiber optic,No,Bank transfer,103.43,6606.12,2,No
CUST2356,47.0,41,Two year,DSL,No,Credit card,109.31,4472.51,4,Yes
CUST2462,51.0,56,Two year,No,Yes,Bank transfer,65.4,3649.77,4,No
CUST1049,42.0,65,One year,Fiber optic,No,Bank transfer,115.58,7517.08,2,No
CUST2878,57.0,66,Month-to-month,DSL,,Credit card,115.84,7646.6,3,No
CUST2029,64.0,32,Month-to-month,Fiber optic,No,Electronic check,28.0,900.63,3,Yes
CUST1529,53.0,59,One year,No,Yes,Credit card,90.29,5340.49,3,No
CUST2258,60.0,9,Two year,Fiber optic,No,Mailed check,71.8,655.92,0,No
CUST1486,43.0,29,Month-to-month,Fiber optic,No,Electronic check,36.96,1034.71,3,Yes
CUST2954,31.0,5,Month-to-month,DSL,Yes,Credit card,96.72,542.07,2,Yes
CUST1497,57.0,1,Two year,Fiber optic,No,Bank transfer,52.87,91.38,1,Yes
CUST2646,52.0,53,Month-to-month,Fiber optic,No,Mailed check,37.66,2022.9,2,Yes
CUST1106,18.0,57,Month-to-month,No,No,Credit card,54.15,3047.39,1,No
CUST1443,51.0,15,Month-to-month,DSL,No,Bank transfer,47.5,699.95,1,Yes
CUST2512,59.0,55,Month-to-month,Fiber optic,No,Electronic check,77.1,4289.11,1,No
CUST1646,48.0,57,Two year,Fiber optic,No,Bank transfer,52.46,2984.07,3,No
CUST2036,58.0,57,Month-to-month,Fiber optic,Yes,Bank transfer,69.58,4023.26,4,No
CUST2762,52.0,49,Month-to-month,Fiber optic,Yes,Bank transfer,69.02,3368.1,2,Yes
CUST1726,18.0,7,Month-to-month,DSL,No,Mailed check,80.92,535.24,0,Yes
CUST1190,42.0,34,One year,No,No,Mailed check,62.92,2069.16,2,No
CUST2788,26.0,12,Month-to-month,DSL,No,Mailed check,69.09,765.93,3,Yes
CUST2856,27.0,3,Two year,Fiber optic,No,Bank transfer,62.45,192.64,4,No
CUST1282,67.0,25,Month-to-month,Fiber optic,No,Mailed check,85.34,2139.92,0,Yes
CUST1029,42.0,32,One year,DSL,No,Mailed check,79.06,2519.52,2,No
CUST1169,60.0,42,Month-to-month,DSL,No,Credit card,117.83,4924.19,2,Yes
CUST2001,68.0,33,One year,DSL,No,Electronic check,77.72,2573.87,2,No
CUST2204,44.0,53,One year,DSL,No,Bank transfer,40.6,2215.53,0,No
CUST1100,62.0,60,Two year,Fiber optic,Yes,Credit card,97.83,5918.49,3,No
CUST1197,58.0,19,Two year,No,No,Bank transfer,114.46,2097.84,2,Yes
CUST1495,65.0,34,Month-to-month,Fiber optic,No,Credit card,45.12,1571.22,2,Yes
